3.19	2.2806	1.48035	0.0805774	-0.298482	0.047792	-0.367792	-0.32
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
3.245	2.28486	1.46382	0.0743126	-0.302522	0.0485209	-0.368521	-0.32
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
3.3	2.28877	1.44708	0.0679981	-0.306541	0.0492954	-0.369295	-0.32
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
3.355	2.29234	1.43011	0.0616322	-0.310539	0.0501164	-0.370116	-0.32
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
3.41	2.29555	1.41292	0.055213	-0.314517	0.0509846	-0.370984	-0.32
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
3.465	2.29841	1.39551	0.0487388	-0.318474	0.0519007	-0.371901	-0.32
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
3.52	2.30091	1.37788	0.0422077	-0.322413	0.0528657	-0.372866	-0.32
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
3.575	2.30305	1.36004	0.0356177	-0.326332	0.0538805	-0.37388	-0.32
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
3.63	2.30483	1.34199	0.0289668	-0.330232	0.054946	-0.374946	-0.32
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
3.685	2.30624	1.32372	0.022253	-0.334113	0.0560633	-0.376063	-0.32
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
3.74	2.30727	1.30524	0.015474	-0.337976	0.0572335	-0.377233	-0.32
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
3.795	2.30794	1.28654	0.00862769	-0.34182	0.0584578	-0.378458	-0.32
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
3.85	2.30822	1.26764	0.00171167	-0.345647	0.0597374	-0.379737	-0.32
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
3.905	2.30812	1.24852	-0.00527647	-0.349456	0.0610737	-0.381074	-0.32
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
3.96	2.30764	1.2292	-0.0123392	-0.353247	0.0624679	-0.382468	-0.32
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
4.015	2.30677	1.20966	-0.0194792	-0.357021	0.0639217	-0.383922	-0.32
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
4.07	2.3055	1.18992	-0.0266991	-0.360777	0.0654364	-0.385436	-0.32
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
4.125	2.30383	1.16998	-0.0340017	-0.364516	0.0670139	-0.387014	-0.32
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
4.18	2.30175	1.14983	-0.0413901	-0.368237	0.0686559	-0.388656	-0.32
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
4.235	2.29927	1.12947	-0.0488671	-0.371941	0.0703641	-0.390364	-0.32
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
4.29	2.29638	1.10891	-0.0564361	-0.375628	0.0721406	-0.392141	-0.32
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
4.345	2.29306	1.08815	-0.0641004	-0.379297	0.0739874	-0.393987	-0.32
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
4.4	2.28932	1.06719	-0.0718634	-0.382948	0.0759068	-0.395907	-0.32
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
4.455	2.28516	1.04603	-0.0797287	-0.386581	0.0779009	-0.397901	-0.32
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
4.51	2.28055	1.02467	-0.0877002	-0.390197	0.0799724	-0.399972	-0.32
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
4.565	2.27551	1.00311	-0.0957818	-0.393793	0.0821237	-0.402124	-0.32
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
4.62	2.27001	0.981352	-0.103978	-0.397371	0.0843577	-0.404358	-0.32
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
4.675	2.26407	0.959399	-0.112292	-0.40093	0.0866773	-0.406677	-0.32
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
4.73	2.25766	0.93725	-0.12073	-0.404469	0.0890856	-0.409086	-0.32
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
4.785	2.25078	0.914908	-0.129295	-0.407988	0.0915858	-0.411586	-0.32
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
4.84	2.24343	0.892372	-0.137994	-0.411486	0.0941816	-0.414182	-0.32
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
4.895	2.2356	0.869644	-0.146831	-0.414962	0.0968766	-0.416877	-0.32
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
4.95	2.22728	0.846726	-0.155812	-0.418416	0.0996747	-0.419675	-0.32
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
5.005	2.21846	0.823619	-0.164943	-0.421847	0.10258	-0.42258	-0.32
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
5.06	2.20913	0.800324	-0.174229	-0.425252	0.105598	-0.425598	-0.32
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
5.115	2.19929	0.776842	-0.183678	-0.428633	0.108732	-0.428732	-0.32
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
5.17	2.18893	0.753175	-0.193296	-0.431986	0.111988	-0.431988	-0.32
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
5.225	2.17803	0.729324	-0.203091	-0.435311	0.115371	-0.435371	-0.32
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
5.28	2.16658	0.705291	-0.21307	-0.438606	0.118887	-0.438887	-0.32
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
5.335	2.15458	0.681078	-0.223241	-0.441869	0.122543	-0.442543	-0.32
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
5.39	2.14202	0.656686	-0.233614	-0.445099	0.126344	-0.446344	-0.32
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
5.445	2.12888	0.632118	-0.244197	-0.448292	0.130299	-0.450299	-0.32
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
5.5	2.11516	0.607375	-0.254999	-0.451446	0.134414	-0.454414	-0.32
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
5.555	2.10083	0.582459	-0.266032	-0.45456	0.138699	-0.458699	-0.32
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
5.61	2.08589	0.557374	-0.277306	-0.457629	0.143161	-0.463162	-0.32
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
5.665	2.07032	0.532121	-0.288833	-0.46065	0.147812	-0.467812	-0.32
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
5.72	2.05411	0.506703	-0.300626	-0.46362	0.15266	-0.47266	-0.32
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
5.775	2.03725	0.481124	-0.312697	-0.466535	0.157717	-0.477717	-0.32
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
5.83	2.01971	0.455386	-0.325062	-0.469388	0.162995	-0.482996	-0.32
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
5.885	2.00148	0.429492	-0.337735	-0.472177	0.168508	-0.488509	-0.32
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
5.94	1.98255	0.403447	-0.350734	-0.474894	0.174269	-0.49427	-0.32
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
5.995	1.9629	0.377255	-0.364075	-0.477534	0.180294	-0.500295	-0.320001
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
6.05	1.9425	0.35092	-0.377778	-0.480088	0.1866	-0.506601	-0.320001
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
6.105	1.92133	0.324447	-0.391863	-0.482549	0.193205	-0.513206	-0.320001
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
6.16	1.89939	0.297842	-0.406352	-0.484909	0.200129	-0.52013	-0.320001
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
6.215	1.87663	0.27111	-0.421271	-0.487156	0.207395	-0.527396	-0.320001
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
6.27	1.85304	0.244257	-0.436643	-0.48928	0.215026	-0.535027	-0.320001
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
6.325	1.82859	0.217291	-0.452498	-0.491266	0.223049	-0.543049	-0.320001
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
6.38	1.80325	0.190221	-0.468866	-0.493102	0.231493	-0.551494	-0.320001
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
6.435	1.777	0.163053	-0.485781	-0.49477	0.24039	-0.560391	-0.320001
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
6.49	1.74981	0.135799	-0.503278	-0.496252	0.249777	-0.569779	-0.320001
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
6.545	1.72163	0.108469	-0.521398	-0.497526	0.259694	-0.579695	-0.320001
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
6.6	1.69244	0.0810757	-0.540185	-0.498568	0.270185	-0.590186	-0.320001
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
6.655	1.6622	0.0536318	-0.559686	-0.49935	0.281299	-0.601301	-0.320002
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
6.71	1.63086	0.0261528	-0.579954	-0.499839	0.293093	-0.613095	-0.320002
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
6.765	1.59839	-0.00134434	-0.601048	-0.499999	0.305629	-0.625631	-0.320002
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
6.82	1.56473	-0.0288402	-0.623032	-0.499788	0.318978	-0.63898	-0.320002
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
6.875	1.52983	-0.0563131	-0.645977	-0.499154	0.333221	-0.653223	-0.320002
#	x[0]		x[1]		v[0]		v[1]		T		V		T+V
